,date_local,latitude,longitude,arithmetic_mean,units_of_measure,sample_duration
0,2019-12-31,34.06812,-117.52579,0.133333,Parts per million,8-HR RUN AVG END HOUR
1,2019-12-30,34.06812,-117.52579,0.279167,Parts per million,8-HR RUN AVG END HOUR
2,2019-12-29,34.06812,-117.52579,0.479167,Parts per million,8-HR RUN AVG END HOUR
3,2019-12-28,34.06812,-117.52579,0.445833,Parts per million,8-HR RUN AVG END HOUR
4,2019-12-27,34.06812,-117.52579,0.275,Parts per million,8-HR RUN AVG END HOUR
5,2019-12-26,34.06812,-117.52579,0.179167,Parts per million,8-HR RUN AVG END HOUR
6,2019-12-25,34.06812,-117.52579,0.279167,Parts per million,8-HR RUN AVG END HOUR
7,2019-12-24,34.06812,-117.52579,0.404167,Parts per million,8-HR RUN AVG END HOUR
8,2019-12-23,34.06812,-117.52579,0.195833,Parts per million,8-HR RUN AVG END HOUR
9,2019-12-22,34.06812,-117.52579,0.308333,Parts per million,8-HR RUN AVG END HOUR
10,2019-12-21,34.06812,-117.52579,0.4375,Parts per million,8-HR RUN AVG END HOUR
11,2019-12-20,34.06812,-117.52579,0.533333,Parts per million,8-HR RUN AVG END HOUR
12,2019-12-19,34.06812,-117.52579,0.5875,Parts per million,8-HR RUN AVG END HOUR
13,2019-12-18,34.06812,-117.52579,0.404167,Parts per million,8-HR RUN AVG END HOUR
14,2019-12-17,34.06812,-117.52579,0.204167,Parts per million,8-HR RUN AVG END HOUR
15,2019-12-16,34.06812,-117.52579,0.108333,Parts per million,8-HR RUN AVG END HOUR
16,2019-12-15,34.06812,-117.52579,0.270833,Parts per million,8-HR RUN AVG END HOUR
17,2019-12-14,34.06812,-117.52579,0.670833,Parts per million,8-HR RUN AVG END HOUR
18,2019-12-13,34.06812,-117.52579,0.745833,Parts per million,8-HR RUN AVG END HOUR
19,2019-12-12,34.06812,-117.52579,0.704167,Parts per million,8-HR RUN AVG END HOUR
20,2019-12-11,34.06812,-117.52579,0.604167,Parts per million,8-HR RUN AVG END HOUR
21,2019-12-10,34.06812,-117.52579,0.5625,Parts per million,8-HR RUN AVG END HOUR
