,date_local,latitude,longitude,arithmetic_mean,units_of_measure,sample_duration
0,2019-12-31,37.360684,-118.330783,304.375,Degrees Compass,1 HOUR
1,2019-12-30,37.360684,-118.330783,269.525,Degrees Compass,1 HOUR
2,2019-12-29,37.360684,-118.330783,218.008333,Degrees Compass,1 HOUR
3,2019-12-28,37.360684,-118.330783,320.070833,Degrees Compass,1 HOUR
4,2019-12-27,37.360684,-118.330783,241.008333,Degrees Compass,1 HOUR
5,2019-12-26,37.360684,-118.330783,247.645833,Degrees Compass,1 HOUR
6,2019-12-25,37.360684,-118.330783,217.941667,Degrees Compass,1 HOUR
7,2019-12-24,37.360684,-118.330783,255.308333,Degrees Compass,1 HOUR
8,2019-12-23,37.360684,-118.330783,169.083333,Degrees Compass,1 HOUR
9,2019-12-22,37.360684,-118.330783,213.8375,Degrees Compass,1 HOUR
10,2019-12-21,37.360684,-118.330783,207.270833,Degrees Compass,1 HOUR
11,2019-12-20,37.360684,-118.330783,247.525,Degrees Compass,1 HOUR
12,2019-12-19,37.360684,-118.330783,225.6625,Degrees Compass,1 HOUR
13,2019-12-18,37.360684,-118.330783,196.575,Degrees Compass,1 HOUR
14,2019-12-17,37.360684,-118.330783,261.979167,Degrees Compass,1 HOUR
15,2019-12-16,37.360684,-118.330783,326.720833,Degrees Compass,1 HOUR
16,2019-12-15,37.360684,-118.330783,263.125,Degrees Compass,1 HOUR
17,2019-12-14,37.360684,-118.330783,257.7625,Degrees Compass,1 HOUR
18,2019-12-13,37.360684,-118.330783,208.975,Degrees Compass,1 HOUR
19,2019-12-12,37.360684,-118.330783,190.7125,Degrees Compass,1 HOUR
20,2019-12-11,37.360684,-118.330783,222.170833,Degrees Compass,1 HOUR
21,2019-12-10,37.360684,-118.330783,243.291667,Degrees Compass,1 HOUR
22,2019-12-09,37.360684,-118.330783,241.054167,Degrees Compass,1 HOUR
23,2019-12-08,37.360684,-118.330783,224.104167,Degrees Compass,1 HOUR
24,2019-12-07,37.360684,-118.330783,192.541667,Degrees Compass,1 HOUR
25,2019-12-06,37.360684,-118.330783,237.575,Degrees Compass,1 HOUR
26,2019-12-05,37.360684,-118.330783,207.258333,Degrees Compass,1 HOUR
27,2019-12-04,37.360684,-118.330783,229.175,Degrees Compass,1 HOUR
28,2019-12-03,37.360684,-118.330783,201.1,Degrees Compass,1 HOUR
29,2019-12-01,37.360684,-118.330783,143.170833,Degrees Compass,1 HOUR
30,2019-11-30,37.360684,-118.330783,222.9125,Degrees Compass,1 HOUR
31,2019-11-29,37.360684,-118.330783,212.170833,Degrees Compass,1 HOUR
32,2019-12-02,37.360684,-118.330783,157.766667,Degrees Compass,1 HOUR
33,2019-11-28,37.360684,-118.330783,250.041667,Degrees Compass,1 HOUR
34,2019-11-27,37.360684,-118.330783,165.416667,Degrees Compass,1 HOUR
35,2019-11-26,37.360684,-118.330783,191.7125,Degrees Compass,1 HOUR
36,2019-11-25,37.360684,-118.330783,295.808333,Degrees Compass,1 HOUR
37,2019-11-24,37.360684,-118.330783,227.8875,Degrees Compass,1 HOUR
38,2019-11-23,37.360684,-118.330783,150.841667,Degrees Compass,1 HOUR
39,2019-11-22,37.360684,-118.330783,205.395833,Degrees Compass,1 HOUR
40,2019-11-21,37.360684,-118.330783,175.933333,Degrees Compass,1 HOUR
41,2019-11-20,37.360684,-118.330783,243.529167,Degrees Compass,1 HOUR
42,2019-11-19,37.360684,-118.330783,201.120833,Degrees Compass,1 HOUR
43,2019-11-18,37.360684,-118.330783,235.316667,Degrees Compass,1 HOUR
44,2019-11-17,37.360684,-118.330783,242.345833,Degrees Compass,1 HOUR
45,2019-11-16,37.360684,-118.330783,213.4625,Degrees Compass,1 HOUR
46,2019-11-15,37.360684,-118.330783,239.391667,Degrees Compass,1 HOUR
47,2019-11-14,37.360684,-118.330783,241.975,Degrees Compass,1 HOUR
48,2019-11-13,37.360684,-118.330783,220.8125,Degrees Compass,1 HOUR
49,2019-11-12,37.360684,-118.330783,209.645833,Degrees Compass,1 HOUR
50,2019-11-11,37.360684,-118.330783,176.6,Degrees Compass,1 HOUR
51,2019-11-10,37.360684,-118.330783,266.058333,Degrees Compass,1 HOUR
52,2019-11-09,37.360684,-118.330783,238.254167,Degrees Compass,1 HOUR
53,2019-11-08,37.360684,-118.330783,251.404167,Degrees Compass,1 HOUR
54,2019-11-07,37.360684,-118.330783,245.025,Degrees Compass,1 HOUR
55,2019-11-06,37.360684,-118.330783,258.125,Degrees Compass,1 HOUR
56,2019-11-05,37.360684,-118.330783,266.154167,Degrees Compass,1 HOUR
57,2019-11-04,37.360684,-118.330783,221.7125,Degrees Compass,1 HOUR
58,2019-11-03,37.360684,-118.330783,216.004167,Degrees Compass,1 HOUR
59,2019-11-02,37.360684,-118.330783,260.895833,Degrees Compass,1 HOUR
60,2019-11-01,37.360684,-118.330783,273.475,Degrees Compass,1 HOUR
61,2019-10-31,37.360684,-118.330783,265.833333,Degrees Compass,1 HOUR
62,2019-10-30,37.360684,-118.330783,280.645833,Degrees Compass,1 HOUR
63,2019-10-29,37.360684,-118.330783,275.629167,Degrees Compass,1 HOUR
64,2019-10-28,37.360684,-118.330783,248.783333,Degrees Compass,1 HOUR
65,2019-10-27,37.360684,-118.330783,289.929167,Degrees Compass,1 HOUR
66,2019-10-26,37.360684,-118.330783,178.775,Degrees Compass,1 HOUR
67,2019-10-25,37.360684,-118.330783,238.908333,Degrees Compass,1 HOUR
68,2019-10-24,37.360684,-118.330783,276.0125,Degrees Compass,1 HOUR
69,2019-10-23,37.360684,-118.330783,216.666667,Degrees Compass,1 HOUR
70,2019-10-22,37.360684,-118.330783,203.104167,Degrees Compass,1 HOUR
71,2019-10-21,37.360684,-118.330783,273.6,Degrees Compass,1 HOUR
72,2019-10-20,37.360684,-118.330783,265.025,Degrees Compass,1 HOUR
73,2019-10-19,37.360684,-118.330783,241.275,Degrees Compass,1 HOUR
74,2019-10-18,37.360684,-118.330783,249.783333,Degrees Compass,1 HOUR
75,2019-10-17,37.360684,-118.330783,245.945833,Degrees Compass,1 HOUR
76,2019-10-16,37.360684,-118.330783,263.266667,Degrees Compass,1 HOUR
77,2019-10-15,37.360684,-118.330783,247.341667,Degrees Compass,1 HOUR
78,2019-10-14,37.360684,-118.330783,270.845833,Degrees Compass,1 HOUR
79,2019-10-13,37.360684,-118.330783,207.85,Degrees Compass,1 HOUR
80,2019-10-12,37.360684,-118.330783,268.158333,Degrees Compass,1 HOUR
81,2019-10-11,37.360684,-118.330783,261.258333,Degrees Compass,1 HOUR
82,2019-10-10,37.360684,-118.330783,312.55,Degrees Compass,1 HOUR
83,2019-10-09,37.360684,-118.330783,274.918182,Degrees Compass,1 HOUR
84,2019-10-08,37.360684,-118.330783,249.195833,Degrees Compass,1 HOUR
85,2019-10-07,37.360684,-118.330783,259.2625,Degrees Compass,1 HOUR
86,2019-10-06,37.360684,-118.330783,262.775,Degrees Compass,1 HOUR
87,2019-10-05,37.360684,-118.330783,252.6375,Degrees Compass,1 HOUR
88,2019-10-03,37.360684,-118.330783,260.208333,Degrees Compass,1 HOUR
89,2019-10-02,37.360684,-118.330783,272.079167,Degrees Compass,1 HOUR
90,2019-10-01,37.360684,-118.330783,310.845833,Degrees Compass,1 HOUR
91,2019-10-04,37.360684,-118.330783,218.533333,Degrees Compass,1 HOUR
